"DATE","DATATYPE","SPECIES_COMMON","SPECIES_SCIENTIFIC","SEX (M/F)","MALE MATURITY (1-3)","TL (CM)","PCL (CM)","IDL (CM)","LATITUDE","LONGITUDE","...12","DAY","MONTH","YEAR"
2021-01-26,"UVC","Dark shyshark","Haploblepharus pictus","M","1","34.6","27.8","4.2","-34.420833","19.244536",NA,"26","01","2021"
2021-01-26,"UVC","Dark shyshark","Haploblepharus pictus","M","1","41.0","32.9","5.2","-34.420833","19.244536",NA,"26","01","2021"
2021-01-26,"UVC","Dark shyshark","Haploblepharus pictus","M","1","39.1","31.1","4.5","-34.420833","19.244536",NA,"26","01","2021"
2021-01-26,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"42.6","33.1","5.4","-34.420833","19.244536",NA,"26","01","2021"
2021-01-26,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"37.7","29.3","4.8","-34.420833","19.244536",NA,"26","01","2021"
2021-01-26,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"37.6","28.9","4.8","-34.420833","19.244536",NA,"26","01","2021"
2021-01-26,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"34.1","26.8","4.3","-34.420833","19.244536",NA,"26","01","2021"
2021-01-26,"UVC","Dark shyshark","Haploblepharus pictus","M","1","40.0","31.7","4.9","-34.420833","19.244536",NA,"26","01","2021"
2021-01-26,"UVC","Dark shyshark","Haploblepharus pictus","M","3","47.1","37.0","5.8","-34.420833","19.244536",NA,"26","01","2021"
2021-01-26,"UVC","Dark shyshark","Haploblepharus pictus","M","3","55.5","44.4","6.9","-34.420833","19.244536",NA,"26","01","2021"
2021-01-26,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"86.5","68.2","8.0","-34.420833","19.244536",NA,"26","01","2021"
2021-02-12,"UVC","Dark shyshark","Haploblepharus pictus","M","1","40.5","31.4","4.9000000000000004","-34.420833","19.244536",NA,"12","02","2021"
2021-02-12,"UVC","Dark shyshark","Haploblepharus pictus","M","3","55.5","43.1","7.2","-34.420833","19.244536",NA,"12","02","2021"
2021-02-12,"UVC","Leopard catshark","Poroderma pantherinum","M","2","56.4","44.2","5.0999999999999996","-34.420833","19.244536",NA,"12","02","2021"
2021-02-12,"UVC","Dark shyshark","Haploblepharus pictus","M","1","35.700000000000003","27.7","4.3","-34.420833","19.244536",NA,"12","02","2021"
2021-02-12,"UVC","Leopard catshark","Poroderma pantherinum","M","1","47.8","38.1","3.9","-34.420833","19.244536",NA,"12","02","2021"
2021-02-12,"UVC","Leopard catshark","Poroderma pantherinum","M","3","56.6","45.2","4.5","-34.420833","19.244536",NA,"12","02","2021"
2021-02-12,"UVC","Leopard catshark","Poroderma pantherinum","M","1","51.7","40.6","4.7","-34.420833","19.244536",NA,"12","02","2021"
2021-02-12,"UVC","Dark shyshark","Haploblepharus pictus","M","1","44.1","33.4","5.6","-34.420833","19.244536",NA,"12","02","2021"
2021-02-17,"UVC","Pyjama catshark","Poroderma africanum","M","3","97.8","79.3","7.7","-34.418931","19.172339",NA,"17","02","2021"
2021-02-17,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"53.7","43.1","3.9","-34.418931","19.172339",NA,"17","02","2021"
2021-02-17,"UVC","Brown Shy Shark","Haploblepharus fuscus","F",NA,"53.6","41.9","6.5","-34.418931","19.172339",NA,"17","02","2021"
2021-02-17,"UVC","Dark shyshark","Haploblepharus pictus","M","3","51.8","40.700000000000003","6.6","-34.418931","19.172339",NA,"17","02","2021"
2021-02-17,"UVC","Dark shyshark","Haploblepharus pictus","M","1","37.299999999999997","29.6","4.4000000000000004","-34.418931","19.172339",NA,"17","02","2021"
2021-02-17,"UVC","Dark shyshark","Haploblepharus pictus","M","3","50.7","40.6","6.1","-34.418931","19.172339",NA,"17","02","2021"
2021-02-17,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"48.1","38.1","5.8","-34.418931","19.172339",NA,"17","02","2021"
2021-02-17,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"45.5","35.5","5.2","-34.418931","19.172339",NA,"17","02","2021"
2021-02-17,"UVC","Dark shyshark","Haploblepharus pictus","M","2","45.4","36","5.5","-34.418931","19.172339",NA,"17","02","2021"
2021-02-17,"UVC","Dark shyshark","Haploblepharus pictus","M","2","48.3","38.700000000000003","5.6","-34.418931","19.172339",NA,"17","02","2021"
2021-02-23,"UVC","Dark shyshark","Haploblepharus pictus","M","3","55.4","43.8","7.4","-34.420833","19.244536",NA,"23","02","2021"
2021-02-23,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"63.9","50.1","4.5","-34.420833","19.244536",NA,"23","02","2021"
2021-02-23,"UVC","Dark shyshark","Haploblepharus pictus","M","1","43.7","34.4","5","-34.420833","19.244536",NA,"23","02","2021"
2021-02-23,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"39.200000000000003","30.1","4.2","-34.420833","19.244536",NA,"23","02","2021"
2021-02-23,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"42.2","33.5","3.6","-34.420833","19.244536",NA,"23","02","2021"
2021-02-23,"UVC","Dark shyshark","Haploblepharus pictus","M","1","41.3","31.1","4.8","-34.420833","19.244536",NA,"23","02","2021"
2021-02-23,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"40.9","31.6","5.0999999999999996","-34.420833","19.244536",NA,"23","02","2021"
2021-02-23,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"52.3","41.1","3.9","-34.420833","19.244536",NA,"23","02","2021"
2021-02-23,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"54.9","43.1","7.2","-34.420833","19.244536",NA,"23","02","2021"
2021-02-23,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"36.700000000000003","29.2","4.4000000000000004","-34.420833","19.244536",NA,"23","02","2021"
2021-02-23,"UVC","Dark shyshark","Haploblepharus pictus","M","3","54.8","43.4","6.9","-34.420833","19.244536",NA,"23","02","2021"
2021-02-23,"UVC","Dark shyshark","Haploblepharus pictus","M","1","42.4","34.1","5.0999999999999996","-34.420833","19.244536",NA,"23","02","2021"
2021-02-23,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"34.799999999999997","27.1","4.5999999999999996","-34.420833","19.244536",NA,"23","02","2021"
2021-02-23,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"37.200000000000003","28.4","4.5999999999999996","-34.420833","19.244536",NA,"23","02","2021"
2021-02-23,"UVC","Dark shyshark","Haploblepharus pictus","M","1","38.700000000000003","29.4","5","-34.420833","19.244536",NA,"23","02","2021"
2021-02-23,"UVC","Dark shyshark","Haploblepharus pictus","M","3","58.3","43.5","7.4","-34.420833","19.244536",NA,"23","02","2021"
2021-02-25,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"44.5","37.799999999999997","5.9","-34.420833","19.244536",NA,"25","02","2021"
2021-02-25,"UVC","Leopard catshark","Poroderma pantherinum","M","1","55","39.799999999999997","4.0999999999999996","-34.420833","19.244536",NA,"25","02","2021"
2021-02-25,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"55.3","44.6","7.8","-34.420833","19.244536",NA,"25","02","2021"
2021-02-25,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"36.4","28.1","4.9000000000000004","-34.420833","19.244536",NA,"25","02","2021"
2021-02-25,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"35.5","27.8","4.5","-34.420833","19.244536",NA,"25","02","2021"
2021-02-25,"UVC","Dark shyshark","Haploblepharus pictus","M","1","43.1","33.200000000000003","4.9000000000000004","-34.420833","19.244536",NA,"25","02","2021"
2021-02-26,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"34.799999999999997","28.2","4.7","-34.420833","19.244536",NA,"26","02","2021"
2021-02-26,"UVC","Dark shyshark","Haploblepharus pictus","M","1","27.2","21.4","3.6","-34.420833","19.244536",NA,"26","02","2021"
2021-02-26,"UVC","Dark shyshark","Haploblepharus pictus","F",NA,"28","21.4","3.3","-34.420833","19.244536",NA,"26","02","2021"
