"DATE","LOCATION","ZONE...3","ZONE...4","TIME IN","TIME OUT","TOTAL SURVEY TIME","SPOT TIME","LATITUDE","LONGITUDE","DATATYPE","SPECIES_COMMON","SPECIES_SCIENTIFIC","OTHER SPECIES OF NOTE","SEX","TAGGED","NOTES","PICTURE","VIDEO","ADDITIONALNOTES","SHARKLIFE","DATA ENTRY BY:","CREW MEMBERS","DAY","MONTH","YEAR","OWNER","SITENUMBER","MAXN","WAYPOINT","CURRENT (KM/H)","CURRENT DIRECTION","DEPTH","SST","BST","SWELL (M)","VISABILITY (M)","SUBSTRATE TYPE","DEPLOYMENT TIME","RETRIEVAL TIME","SOAK TIME","VIDEO FOLDER REFERENCE","BOAT WAYPOINT","BOTTOM TEMP","REEF NAME","VIDEO REFERENCE","...15","CLOUD COVER (%)"
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922015,32.602461,"BRUV","WHITETIP REEF SHARK","TRIAENODON OBESUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B02",0,"08","0.24","N>S",20,23.2,"22",1.8,15,"sand",1899-12-31 10:24:00,1899-12-31 12:34:00,1899-12-31 02:10:00,"A05B02_06.07.2021",NA,NA,NA,NA,NA,NA
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922015,32.602461,"BRUV","COMMON BLACKTIP","CARCHARHINUS LIMBATUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B02",0,"08","0.24","N>S",20,23.2,"22",1.8,15,"sand",1899-12-31 10:24:00,1899-12-31 12:34:00,1899-12-31 02:10:00,"A05B02_06.07.2021",NA,NA,NA,NA,NA,NA
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922015,32.602461,"BRUV","BULL SHARK","CARCHARHINUS LEUCAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B02",0,"08","0.24","N>S",20,23.2,"22",1.8,15,"sand",1899-12-31 10:24:00,1899-12-31 12:34:00,1899-12-31 02:10:00,"A05B02_06.07.2021",NA,NA,NA,NA,NA,NA
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922015,32.602461,"BRUV","RETICULATE WHIPRAY","HIMANTURA UARNAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B02",0,"08","0.24","N>S",20,23.2,"22",1.8,15,"sand",1899-12-31 10:24:00,1899-12-31 12:34:00,1899-12-31 02:10:00,"A05B02_06.07.2021",NA,NA,NA,NA,NA,NA
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922015,32.602461,"BRUV","HONEYCOMB WHIPRAY","HIMANTURA UNDULATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B02",1,"08","0.24","N>S",20,23.2,"22",1.8,15,"sand",1899-12-31 10:24:00,1899-12-31 12:34:00,1899-12-31 02:10:00,"A05B02_06.07.2021",NA,NA,NA,NA,NA,NA
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922015,32.602461,"BRUV","LEOPARD WHIPRAY","HIMANTURA LEOPARDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B02",0,"08","0.24","N>S",20,23.2,"22",1.8,15,"sand",1899-12-31 10:24:00,1899-12-31 12:34:00,1899-12-31 02:10:00,"A05B02_06.07.2021",NA,NA,NA,NA,NA,NA
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922015,32.602461,"BRUV","ROUND RIBBIONTAIL RAY","TAENIURA MEYENI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B02",0,"08","0.24","N>S",20,23.2,"22",1.8,15,"sand",1899-12-31 10:24:00,1899-12-31 12:34:00,1899-12-31 02:10:00,"A05B02_06.07.2021",NA,NA,NA,NA,NA,NA
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922214,32.604588,"BRUV","SNAGGLETOOTH WEASEL SHARK","HEMIPRISTIS ELONGATA",NA,NA,NA,"no video taken, cameras were not recording",NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B03",0,"09","0.31","N>S",27.4,23.2,"22",1.8,15,"NA",1899-12-31 10:33:00,1899-12-31 12:44:00,1899-12-31 02:11:00,"A05B03_06.07.2021_Fail",NA,NA,NA,NA,NA,NA
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922214,32.604588,"BRUV","SPOTTED RAGGED TOOTH","CARCHARIAS TAURUS",NA,NA,NA,"no video taken, cameras were not recording",NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B03",0,"09","0.31","N>S",27.4,23.2,"22",1.8,15,"NA",1899-12-31 10:33:00,1899-12-31 12:44:00,1899-12-31 02:11:00,"A05B03_06.07.2021_Fail",NA,NA,NA,NA,NA,NA
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922214,32.604588,"BRUV","TIGER SHARK","GALEOCERDO CUVIER",NA,NA,NA,"no video taken, cameras were not recording",NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B03",0,"09","0.31","N>S",27.4,23.2,"22",1.8,15,"NA",1899-12-31 10:33:00,1899-12-31 12:44:00,1899-12-31 02:11:00,"A05B03_06.07.2021_Fail",NA,NA,NA,NA,NA,NA
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922214,32.604588,"BRUV","WHITE-SPOTTED WEDGEFISH","RHYNCHOBATUS DJIDDENSIS",NA,NA,NA,"no video taken, cameras were not recording",NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B03",0,"09","0.31","N>S",27.4,23.2,"22",1.8,15,"NA",1899-12-31 10:33:00,1899-12-31 12:44:00,1899-12-31 02:11:00,"A05B03_06.07.2021_Fail",NA,NA,NA,NA,NA,NA
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922214,32.604588,"BRUV","HUMANS WHALER SHARK","CARCHARHINUS HUMANI",NA,NA,NA,"no video taken, cameras were not recording",NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B03",0,"09","0.31","N>S",27.4,23.2,"22",1.8,15,"NA",1899-12-31 10:33:00,1899-12-31 12:44:00,1899-12-31 02:11:00,"A05B03_06.07.2021_Fail",NA,NA,NA,NA,NA,NA
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922214,32.604588,"BRUV","JENKINS STINGRAY","PATEOBATIS JENKINSII",NA,NA,NA,"no video taken, cameras were not recording",NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B03",0,"09","0.31","N>S",27.4,23.2,"22",1.8,15,"NA",1899-12-31 10:33:00,1899-12-31 12:44:00,1899-12-31 02:11:00,"A05B03_06.07.2021_Fail",NA,NA,NA,NA,NA,NA
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922214,32.604588,"BRUV","GREY REEF SHARK","CARCHARHINUS AMBLYRHYNCHOS",NA,NA,NA,"no video taken, cameras were not recording",NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B03",0,"09","0.31","N>S",27.4,23.2,"22",1.8,15,"NA",1899-12-31 10:33:00,1899-12-31 12:44:00,1899-12-31 02:11:00,"A05B03_06.07.2021_Fail",NA,NA,NA,NA,NA,NA
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922214,32.604588,"BRUV","WHITETIP REEF SHARK","TRIAENODON OBESUS",NA,NA,NA,"no video taken, cameras were not recording",NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B03",0,"09","0.31","N>S",27.4,23.2,"22",1.8,15,"NA",1899-12-31 10:33:00,1899-12-31 12:44:00,1899-12-31 02:11:00,"A05B03_06.07.2021_Fail",NA,NA,NA,NA,NA,NA
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922214,32.604588,"BRUV","COMMON BLACKTIP","CARCHARHINUS LIMBATUS",NA,NA,NA,"no video taken, cameras were not recording",NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B03",0,"09","0.31","N>S",27.4,23.2,"22",1.8,15,"NA",1899-12-31 10:33:00,1899-12-31 12:44:00,1899-12-31 02:11:00,"A05B03_06.07.2021_Fail",NA,NA,NA,NA,NA,NA
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922214,32.604588,"BRUV","BULL SHARK","CARCHARHINUS LEUCAS",NA,NA,NA,"no video taken, cameras were not recording",NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B03",0,"09","0.31","N>S",27.4,23.2,"22",1.8,15,"NA",1899-12-31 10:33:00,1899-12-31 12:44:00,1899-12-31 02:11:00,"A05B03_06.07.2021_Fail",NA,NA,NA,NA,NA,NA
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922214,32.604588,"BRUV","RETICULATE WHIPRAY","HIMANTURA UARNAK",NA,NA,NA,"no video taken, cameras were not recording",NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B03",0,"09","0.31","N>S",27.4,23.2,"22",1.8,15,"NA",1899-12-31 10:33:00,1899-12-31 12:44:00,1899-12-31 02:11:00,"A05B03_06.07.2021_Fail",NA,NA,NA,NA,NA,NA
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922214,32.604588,"BRUV","HONEYCOMB WHIPRAY","HIMANTURA UNDULATA",NA,NA,NA,"no video taken, cameras were not recording",NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B03",0,"09","0.31","N>S",27.4,23.2,"22",1.8,15,"NA",1899-12-31 10:33:00,1899-12-31 12:44:00,1899-12-31 02:11:00,"A05B03_06.07.2021_Fail",NA,NA,NA,NA,NA,NA
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922214,32.604588,"BRUV","LEOPARD WHIPRAY","HIMANTURA LEOPARDA",NA,NA,NA,"no video taken, cameras were not recording",NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B03",0,"09","0.31","N>S",27.4,23.2,"22",1.8,15,"NA",1899-12-31 10:33:00,1899-12-31 12:44:00,1899-12-31 02:11:00,"A05B03_06.07.2021_Fail",NA,NA,NA,NA,NA,NA
"06.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.922214,32.604588,"BRUV","ROUND RIBBIONTAIL RAY","TAENIURA MEYENI",NA,NA,NA,"no video taken, cameras were not recording",NA,NA,NA,NA,NA,NA,6,7,2021,"SHARKLIFE","A05B03",0,"09","0.31","N>S",27.4,23.2,"22",1.8,15,"NA",1899-12-31 10:33:00,1899-12-31 12:44:00,1899-12-31 02:11:00,"A05B03_06.07.2021_Fail",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.91421,32.599234,"BRUV","SNAGGLETOOTH WEASEL SHARK","HEMIPRISTIS ELONGATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B04",0,"42","N/A","N/A",15.2,21.9,"21.5",1.5,15,"sand",1899-12-31 09:47:00,1899-12-31 11:27:00,1899-12-31 01:40:00,"A05B04_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.91421,32.599234,"BRUV","SPOTTED RAGGED TOOTH","CARCHARIAS TAURUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B04",0,"42","N/A","N/A",15.2,21.9,"21.5",1.5,15,"sand",1899-12-31 09:47:00,1899-12-31 11:27:00,1899-12-31 01:40:00,"A05B04_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.91421,32.599234,"BRUV","TIGER SHARK","GALEOCERDO CUVIER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B04",0,"42","N/A","N/A",15.2,21.9,"21.5",1.5,15,"sand",1899-12-31 09:47:00,1899-12-31 11:27:00,1899-12-31 01:40:00,"A05B04_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.91421,32.599234,"BRUV","WHITE-SPOTTED WEDGEFISH","RHYNCHOBATUS DJIDDENSIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B04",0,"42","N/A","N/A",15.2,21.9,"21.5",1.5,15,"sand",1899-12-31 09:47:00,1899-12-31 11:27:00,1899-12-31 01:40:00,"A05B04_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.91421,32.599234,"BRUV","HUMANS WHALER SHARK","CARCHARHINUS HUMANI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B04",0,"42","N/A","N/A",15.2,21.9,"21.5",1.5,15,"sand",1899-12-31 09:47:00,1899-12-31 11:27:00,1899-12-31 01:40:00,"A05B04_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.91421,32.599234,"BRUV","JENKINS STINGRAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B04",0,"42","N/A","N/A",15.2,21.9,"21.5",1.5,15,"sand",1899-12-31 09:47:00,1899-12-31 11:27:00,1899-12-31 01:40:00,"A05B04_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.91421,32.599234,"BRUV","GREY REEF SHARK","CARCHARHINUS AMBLYRHYNCHOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B04",0,"42","N/A","N/A",15.2,21.9,"21.5",1.5,15,"sand",1899-12-31 09:47:00,1899-12-31 11:27:00,1899-12-31 01:40:00,"A05B04_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.91421,32.599234,"BRUV","WHITETIP REEF SHARK","TRIAENODON OBESUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B04",0,"42","N/A","N/A",15.2,21.9,"21.5",1.5,15,"sand",1899-12-31 09:47:00,1899-12-31 11:27:00,1899-12-31 01:40:00,"A05B04_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.91421,32.599234,"BRUV","COMMON BLACKTIP","CARCHARHINUS LIMBATUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B04",0,"42","N/A","N/A",15.2,21.9,"21.5",1.5,15,"sand",1899-12-31 09:47:00,1899-12-31 11:27:00,1899-12-31 01:40:00,"A05B04_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.91421,32.599234,"BRUV","BULL SHARK","CARCHARHINUS LEUCAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B04",0,"42","N/A","N/A",15.2,21.9,"21.5",1.5,15,"sand",1899-12-31 09:47:00,1899-12-31 11:27:00,1899-12-31 01:40:00,"A05B04_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.91421,32.599234,"BRUV","RETICULATE WHIPRAY","HIMANTURA UARNAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B04",0,"42","N/A","N/A",15.2,21.9,"21.5",1.5,15,"sand",1899-12-31 09:47:00,1899-12-31 11:27:00,1899-12-31 01:40:00,"A05B04_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.91421,32.599234,"BRUV","HONEYCOMB WHIPRAY","HIMANTURA UNDULATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B04",0,"42","N/A","N/A",15.2,21.9,"21.5",1.5,15,"sand",1899-12-31 09:47:00,1899-12-31 11:27:00,1899-12-31 01:40:00,"A05B04_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.91421,32.599234,"BRUV","LEOPARD WHIPRAY","HIMANTURA LEOPARDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B04",0,"42","N/A","N/A",15.2,21.9,"21.5",1.5,15,"sand",1899-12-31 09:47:00,1899-12-31 11:27:00,1899-12-31 01:40:00,"A05B04_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.91421,32.599234,"BRUV","ROUND RIBBIONTAIL RAY","TAENIURA MEYENI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B04",0,"42","N/A","N/A",15.2,21.9,"21.5",1.5,15,"sand",1899-12-31 09:47:00,1899-12-31 11:27:00,1899-12-31 01:40:00,"A05B04_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913836,32.603137,"BRUV","SNAGGLETOOTH WEASEL SHARK","HEMIPRISTIS ELONGATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B05",0,"43","N/A","N/A",23.1,21.9,"NA",1.5,15,"NA",1899-12-31 09:57:00,1899-12-31 11:39:00,1899-12-31 01:42:00,"A05B05_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913836,32.603137,"BRUV","SPOTTED RAGGED TOOTH","CARCHARIAS TAURUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B05",0,"43","N/A","N/A",23.1,21.9,"NA",1.5,15,"NA",1899-12-31 09:57:00,1899-12-31 11:39:00,1899-12-31 01:42:00,"A05B05_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913836,32.603137,"BRUV","TIGER SHARK","GALEOCERDO CUVIER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B05",0,"43","N/A","N/A",23.1,21.9,"NA",1.5,15,"NA",1899-12-31 09:57:00,1899-12-31 11:39:00,1899-12-31 01:42:00,"A05B05_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913836,32.603137,"BRUV","WHITE-SPOTTED WEDGEFISH","RHYNCHOBATUS DJIDDENSIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B05",0,"43","N/A","N/A",23.1,21.9,"NA",1.5,15,"NA",1899-12-31 09:57:00,1899-12-31 11:39:00,1899-12-31 01:42:00,"A05B05_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913836,32.603137,"BRUV","HUMANS WHALER SHARK","CARCHARHINUS HUMANI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B05",0,"43","N/A","N/A",23.1,21.9,"NA",1.5,15,"NA",1899-12-31 09:57:00,1899-12-31 11:39:00,1899-12-31 01:42:00,"A05B05_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913836,32.603137,"BRUV","JENKINS STINGRAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B05",0,"43","N/A","N/A",23.1,21.9,"NA",1.5,15,"NA",1899-12-31 09:57:00,1899-12-31 11:39:00,1899-12-31 01:42:00,"A05B05_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913836,32.603137,"BRUV","GREY REEF SHARK","CARCHARHINUS AMBLYRHYNCHOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B05",0,"43","N/A","N/A",23.1,21.9,"NA",1.5,15,"NA",1899-12-31 09:57:00,1899-12-31 11:39:00,1899-12-31 01:42:00,"A05B05_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913836,32.603137,"BRUV","WHITETIP REEF SHARK","TRIAENODON OBESUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B05",0,"43","N/A","N/A",23.1,21.9,"NA",1.5,15,"NA",1899-12-31 09:57:00,1899-12-31 11:39:00,1899-12-31 01:42:00,"A05B05_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913836,32.603137,"BRUV","COMMON BLACKTIP","CARCHARHINUS LIMBATUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B05",0,"43","N/A","N/A",23.1,21.9,"NA",1.5,15,"NA",1899-12-31 09:57:00,1899-12-31 11:39:00,1899-12-31 01:42:00,"A05B05_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913836,32.603137,"BRUV","BULL SHARK","CARCHARHINUS LEUCAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B05",0,"43","N/A","N/A",23.1,21.9,"NA",1.5,15,"NA",1899-12-31 09:57:00,1899-12-31 11:39:00,1899-12-31 01:42:00,"A05B05_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913836,32.603137,"BRUV","RETICULATE WHIPRAY","HIMANTURA UARNAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B05",0,"43","N/A","N/A",23.1,21.9,"NA",1.5,15,"NA",1899-12-31 09:57:00,1899-12-31 11:39:00,1899-12-31 01:42:00,"A05B05_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913836,32.603137,"BRUV","HONEYCOMB WHIPRAY","HIMANTURA UNDULATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B05",0,"43","N/A","N/A",23.1,21.9,"NA",1.5,15,"NA",1899-12-31 09:57:00,1899-12-31 11:39:00,1899-12-31 01:42:00,"A05B05_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913836,32.603137,"BRUV","LEOPARD WHIPRAY","HIMANTURA LEOPARDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B05",0,"43","N/A","N/A",23.1,21.9,"NA",1.5,15,"NA",1899-12-31 09:57:00,1899-12-31 11:39:00,1899-12-31 01:42:00,"A05B05_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913836,32.603137,"BRUV","ROUND RIBBIONTAIL RAY","TAENIURA MEYENI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B05",0,"43","N/A","N/A",23.1,21.9,"NA",1.5,15,"NA",1899-12-31 09:57:00,1899-12-31 11:39:00,1899-12-31 01:42:00,"A05B05_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913668,32.607211,"BRUV","SNAGGLETOOTH WEASEL SHARK","HEMIPRISTIS ELONGATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B06",0,"44","N/A","N/A",29.2,22,"21",1.5,15,"sand",1899-12-31 10:07:00,1899-12-31 11:46:00,1899-12-31 01:39:00,"A05B06_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913668,32.607211,"BRUV","SPOTTED RAGGED TOOTH","CARCHARIAS TAURUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B06",0,"44","N/A","N/A",29.2,22,"21",1.5,15,"sand",1899-12-31 10:07:00,1899-12-31 11:46:00,1899-12-31 01:39:00,"A05B06_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913668,32.607211,"BRUV","TIGER SHARK","GALEOCERDO CUVIER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B06",0,"44","N/A","N/A",29.2,22,"21",1.5,15,"sand",1899-12-31 10:07:00,1899-12-31 11:46:00,1899-12-31 01:39:00,"A05B06_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913668,32.607211,"BRUV","WHITE-SPOTTED WEDGEFISH","RHYNCHOBATUS DJIDDENSIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B06",0,"44","N/A","N/A",29.2,22,"21",1.5,15,"sand",1899-12-31 10:07:00,1899-12-31 11:46:00,1899-12-31 01:39:00,"A05B06_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913668,32.607211,"BRUV","HUMANS WHALER SHARK","CARCHARHINUS HUMANI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B06",1,"44","N/A","N/A",29.2,22,"21",1.5,15,"sand",1899-12-31 10:07:00,1899-12-31 11:46:00,1899-12-31 01:39:00,"A05B06_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913668,32.607211,"BRUV","JENKINS STINGRAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B06",0,"44","N/A","N/A",29.2,22,"21",1.5,15,"sand",1899-12-31 10:07:00,1899-12-31 11:46:00,1899-12-31 01:39:00,"A05B06_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913668,32.607211,"BRUV","GREY REEF SHARK","CARCHARHINUS AMBLYRHYNCHOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B06",0,"44","N/A","N/A",29.2,22,"21",1.5,15,"sand",1899-12-31 10:07:00,1899-12-31 11:46:00,1899-12-31 01:39:00,"A05B06_19.07.2021",NA,NA,NA,NA,NA,NA
"19.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.913668,32.607211,"BRUV","WHITETIP REEF SHARK","TRIAENODON OBESUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,2021,"SHARKLIFE","A05B06",0,"44","N/A","N/A",29.2,22,"21",1.5,15,"sand",1899-12-31 10:07:00,1899-12-31 11:46:00,1899-12-31 01:39:00,"A05B06_19.07.2021",NA,NA,NA,NA,NA,NA
