"SHARKID","DATE","SIGHTING","SPECIES_SCIENTIFIC","SPECIES_COMMON","DAY","MONTH","YEAR","OWNER","DATATYPE","LATITUDE","LONGITUDE"
2010052108,2011-07-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052201,2010-05-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052201,2010-09-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052201,2010-09-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052201,2010-10-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052201,2011-07-09,1,"CARCHARODON CARCHARIAS","WHITE SHARK","09","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052201,2011-07-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052201,2011-07-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052201,2011-09-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052201,2011-10-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052202,2010-05-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052202,2010-06-01,1,"CARCHARODON CARCHARIAS","WHITE SHARK","01","06","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052202,2010-08-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052202,2010-08-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052202,2010-12-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052203,2010-05-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052203,2010-06-01,1,"CARCHARODON CARCHARIAS","WHITE SHARK","01","06","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052203,2010-07-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","07","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052203,2010-10-25,1,"CARCHARODON CARCHARIAS","WHITE SHARK","25","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052203,2011-09-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010052204,2010-05-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010053001,2010-05-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010053001,2010-06-01,1,"CARCHARODON CARCHARIAS","WHITE SHARK","01","06","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010053001,2010-08-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010053002,2010-05-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010053002,2010-08-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010053002,2010-09-25,1,"CARCHARODON CARCHARIAS","WHITE SHARK","25","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010053002,2010-09-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010053002,2010-09-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010053002,2010-09-29,1,"CARCHARODON CARCHARIAS","WHITE SHARK","29","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010053002,2010-11-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010053002,2011-09-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010053002,2011-09-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010053101,2010-05-31,1,"CARCHARODON CARCHARIAS","WHITE SHARK","31","05","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010060101,2010-06-01,1,"CARCHARODON CARCHARIAS","WHITE SHARK","01","06","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010060101,2010-07-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","07","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010060101,2010-10-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010060101,2011-10-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010060101,2011-11-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","11","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010060101,2011-12-01,1,"CARCHARODON CARCHARIAS","WHITE SHARK","01","12","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010061101,2010-06-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","06","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010061101,2010-08-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010061101,2010-09-13,1,"CARCHARODON CARCHARIAS","WHITE SHARK","13","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010061101,2011-06-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010061101,2011-07-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010061101,2011-07-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010061101,2011-07-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010061101,2011-07-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010061101,2011-10-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010061201,2010-06-12,1,"CARCHARODON CARCHARIAS","WHITE SHARK","12","06","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010061701,2010-06-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","06","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010062201,2010-06-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","06","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010062201,2011-10-25,1,"CARCHARODON CARCHARIAS","WHITE SHARK","25","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010062202,2010-06-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","06","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010062202,2010-10-09,1,"CARCHARODON CARCHARIAS","WHITE SHARK","09","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010062202,2010-12-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010062202,2010-12-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010062202,2010-12-24,1,"CARCHARODON CARCHARIAS","WHITE SHARK","24","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010062202,2011-07-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010062202,2011-10-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010062202,2011-10-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010062401,2010-06-24,1,"CARCHARODON CARCHARIAS","WHITE SHARK","24","06","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010062402,2010-06-24,1,"CARCHARODON CARCHARIAS","WHITE SHARK","24","06","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010062403,2010-06-24,1,"CARCHARODON CARCHARIAS","WHITE SHARK","24","06","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010062403,2011-04-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010062403,2011-07-09,1,"CARCHARODON CARCHARIAS","WHITE SHARK","09","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010062802,2010-06-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","06","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010062802,2010-12-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070101,2010-07-01,1,"CARCHARODON CARCHARIAS","WHITE SHARK","01","07","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070202,2010-07-02,1,"CARCHARODON CARCHARIAS","WHITE SHARK","02","07","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070202,2010-07-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","07","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070202,2010-08-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070202,2011-05-02,1,"CARCHARODON CARCHARIAS","WHITE SHARK","02","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070202,2011-05-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070202,2011-06-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070202,2011-06-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070301,2010-07-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","07","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070301,2010-07-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","07","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070301,2010-07-09,1,"CARCHARODON CARCHARIAS","WHITE SHARK","09","07","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070302,2010-07-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","07","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070302,2010-07-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","07","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070302,2010-08-02,1,"CARCHARODON CARCHARIAS","WHITE SHARK","02","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070302,2010-09-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070302,2010-12-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070302,2010-12-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070302,2011-12-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","12","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070401,2010-07-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","07","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070401,2010-10-01,1,"CARCHARODON CARCHARIAS","WHITE SHARK","01","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070401,2010-11-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070501,2010-07-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","07","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010070501,2010-07-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","07","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010071201,2010-07-12,1,"CARCHARODON CARCHARIAS","WHITE SHARK","12","07","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010071201,2011-10-29,1,"CARCHARODON CARCHARIAS","WHITE SHARK","29","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080201,2010-08-02,1,"CARCHARODON CARCHARIAS","WHITE SHARK","02","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080201,2010-12-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080501,2010-08-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080501,2010-08-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080501,2010-10-25,1,"CARCHARODON CARCHARIAS","WHITE SHARK","25","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080501,2011-02-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080501,2011-10-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080502,2010-08-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080502,2010-08-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080502,2010-12-23,1,"CARCHARODON CARCHARIAS","WHITE SHARK","23","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080503,2010-08-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080601,2010-08-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080601,2010-11-23,1,"CARCHARODON CARCHARIAS","WHITE SHARK","23","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080601,2010-11-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080601,2010-11-29,1,"CARCHARODON CARCHARIAS","WHITE SHARK","29","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080601,2010-12-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080601,2010-12-24,1,"CARCHARODON CARCHARIAS","WHITE SHARK","24","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080601,2010-12-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080601,2011-01-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080601,2011-01-15,1,"CARCHARODON CARCHARIAS","WHITE SHARK","15","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080601,2011-01-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080601,2011-03-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080601,2011-03-13,1,"CARCHARODON CARCHARIAS","WHITE SHARK","13","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080601,2011-03-29,1,"CARCHARODON CARCHARIAS","WHITE SHARK","29","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080601,2011-04-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080601,2011-04-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080601,2011-05-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080601,2011-05-15,1,"CARCHARODON CARCHARIAS","WHITE SHARK","15","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080601,2011-06-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080602,2010-08-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080602,2011-07-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080602,2011-08-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","08","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080603,2010-08-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010080603,2010-10-01,1,"CARCHARODON CARCHARIAS","WHITE SHARK","01","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010081101,2010-08-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010081101,2010-08-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010081101,2010-11-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010081101,2010-11-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010081101,2011-06-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010081101,2011-07-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010081101,2011-07-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010081101,2011-07-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010081101,2011-07-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010081101,2011-07-27,1,"CARCHARODON CARCHARIAS","WHITE SHARK","27","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010081102,2010-08-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010081102,2010-08-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010081102,2011-05-27,1,"CARCHARODON CARCHARIAS","WHITE SHARK","27","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010081102,2011-06-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010081102,2011-10-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010081403,2010-08-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010081403,2011-11-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","11","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010081404,2010-08-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010081404,2010-09-25,1,"CARCHARODON CARCHARIAS","WHITE SHARK","25","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010081405,2010-08-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","08","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091201,2010-09-12,1,"CARCHARODON CARCHARIAS","WHITE SHARK","12","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091201,2010-09-13,1,"CARCHARODON CARCHARIAS","WHITE SHARK","13","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091201,2010-10-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091202,2010-09-12,1,"CARCHARODON CARCHARIAS","WHITE SHARK","12","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091202,2010-09-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091202,2010-09-24,1,"CARCHARODON CARCHARIAS","WHITE SHARK","24","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091202,2010-09-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091202,2011-07-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091301,2010-09-13,1,"CARCHARODON CARCHARIAS","WHITE SHARK","13","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091301,2010-09-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091301,2011-05-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091401,2010-09-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091401,2010-09-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091401,2011-04-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091401,2011-04-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091401,2011-07-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091401,2011-10-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091402,2010-09-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091403,2010-09-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091403,2010-11-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091403,2010-12-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091403,2010-12-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091403,2011-08-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","08","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091404,2010-09-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091406,2010-09-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091406,2010-09-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091406,2010-09-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091406,2010-10-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091406,2010-10-09,1,"CARCHARODON CARCHARIAS","WHITE SHARK","09","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091406,2010-10-25,1,"CARCHARODON CARCHARIAS","WHITE SHARK","25","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091406,2011-04-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091406,2011-06-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091406,2011-07-09,1,"CARCHARODON CARCHARIAS","WHITE SHARK","09","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
