"SHARKNAME","SHARKSEX_TRACKNUMBER","DATE","TIME","BOAT","LATITUDE","LONGITUDE","HABITAT_TYPE","OWNER","DATATYPE","DAY","MONTH","YEAR","SPECIES_COMMON","SPECIES_SCIENTIFIC"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 08:55:00,NA,-34.63658333,19.43081667,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 09:00:00,NA,-34.63573333,19.43063333,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 09:05:00,NA,-34.63578333,19.43126667,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 09:10:00,NA,-34.63586667,19.43226667,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 09:15:00,NA,-34.63743333,19.43283333,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 09:20:00,NA,-34.63756667,19.4321,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 09:25:00,NA,-34.63595,19.43236667,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 09:30:00,NA,-34.63468333,19.4324,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 09:35:00,NA,-34.63416667,19.43248333,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 09:40:00,NA,-34.63338333,19.43203333,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 09:45:00,NA,-34.63336667,19.43235,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 09:50:00,NA,-34.6339,19.433,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 09:55:00,NA,-34.63501667,19.4328,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 10:00:00,NA,-34.63616667,19.43243333,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 10:05:00,NA,-34.63833333,19.43171667,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 10:10:00,NA,-34.6406,19.4312,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 10:30:00,NA,-34.64405,19.42895,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 10:35:00,NA,-34.64696667,19.43036667,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 10:40:00,NA,-34.65143333,19.43128333,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 10:45:00,NA,-34.65516667,19.43026667,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 10:50:00,NA,-34.6543,19.42915,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 10:55:00,NA,-34.65423333,19.42715,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 11:00:00,NA,-34.6562,19.42785,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 11:07:00,NA,-34.65888333,19.42888333,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 11:10:00,NA,-34.65991667,19.42998333,"KFE","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 11:15:00,NA,-34.6607,19.43153333,"KFE","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 11:26:00,NA,-34.66046667,19.43801667,"KFE","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 11:30:00,NA,-34.66113333,19.43703333,"KFE","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 11:35:00,NA,-34.66201667,19.43601667,"KFE","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 11:40:00,NA,-34.66203333,19.43641667,"KFE","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 11:44:00,NA,-34.66055,19.43901667,"KFE","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 11:47:00,NA,-34.65915,19.44146667,"KFE","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 11:52:00,NA,-34.65918333,19.442,"KFE","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 11:55:00,NA,-34.65985,19.44541667,"KFE","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 12:00:00,NA,-34.65946667,19.44518333,"KFE","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 12:05:00,NA,-34.65893333,19.44383333,"KFE","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 12:10:00,NA,-34.65945,19.4403,"KFE","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 12:15:00,NA,-34.66071667,19.43815,"KFE","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 12:20:00,NA,-34.65995,19.43745,"KFE","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 12:28:00,NA,-34.65708333,19.43868333,"KFE","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 12:30:00,NA,-34.6566,19.43848333,"KFE","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 12:35:00,NA,-34.65471667,19.43716667,"KFE","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 12:40:00,NA,-34.65356667,19.43658333,"KFE","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 12:45:00,NA,-34.65116667,19.43605,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 12:50:00,NA,-34.64966667,19.43603333,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 12:55:00,NA,-34.64958333,19.43401667,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 13:00:00,NA,-34.6491,19.43206667,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 13:05:00,NA,-34.649,19.43201667,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 13:10:00,NA,-34.64606667,19.43208333,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 13:15:00,NA,-34.64606667,19.43436667,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 13:20:00,NA,-34.64638333,19.43565,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 13:25:00,NA,-34.64516667,19.4354,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 13:30:00,NA,-34.6437,19.43416667,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 13:35:00,NA,-34.64166667,19.43203333,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 13:40:00,NA,-34.64025,19.4314,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 13:55:00,NA,-34.63705,19.43251667,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 14:00:00,NA,-34.63751667,19.43215,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 14:05:00,NA,-34.63751667,19.43208333,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 14:10:00,NA,-34.63635,19.43331667,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 14:15:00,NA,-34.63568333,19.43271667,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 14:20:00,NA,-34.63521667,19.43306667,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 14:25:00,NA,-34.63341667,19.43163333,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 14:30:00,NA,-34.63388333,19.42903333,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T3",2010-09-14,1899-12-31 14:35:00,NA,-34.63446667,19.42628333,"INS PR","TOWNER","ACOUSTICTAG","14","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 09:25:00,NA,-34.63776667,19.42501667,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 09:30:00,"x",-34.63815,19.42586667,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 09:35:00,"x",-34.63891667,19.42581667,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 09:40:00,"x",-34.63925,19.42596667,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 09:45:00,"x",-34.63925,19.42598333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 09:50:00,"x",-34.63941667,19.42586667,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 09:55:00,"x",-34.63951667,19.42585,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 10:00:00,"x",-34.63995,19.42553333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 10:05:00,"x",-34.63893333,19.42543333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 10:10:00,"x",-34.63935,19.42598333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 10:15:00,"x",-34.63913333,19.4252,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 10:20:00,"x",-34.63926667,19.42545,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 10:25:00,"x",-34.63911667,19.42523333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 10:30:00,"x",-34.63936667,19.42543333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 10:35:00,"x",-34.63916667,19.42558333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 10:40:00,"x",-34.63891667,19.42555,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 10:45:00,"x",-34.63903333,19.42578333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 10:50:00,"x",-34.63915,19.42531667,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 10:55:00,"x",-34.63891667,19.42525,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 11:00:00,"x",-34.63856667,19.42595,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 11:03:00,"x",-34.6383,19.42665,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 11:05:00,"x",-34.63838333,19.42623333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 11:10:00,"x",-34.63843333,19.4248,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 11:15:00,"x",-34.63818333,19.42551667,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 11:20:00,"x",-34.63835,19.4256,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 11:25:00,"x",-34.63843333,19.42598333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 11:30:00,"x",-34.63791667,19.42538333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 11:35:00,"x",-34.63791667,19.42571667,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 11:40:00,"x",-34.63786667,19.42593333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 11:45:00,"x",-34.63793333,19.4262,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 11:50:00,"x",-34.63788333,19.42498333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 11:55:00,"x",-34.63753333,19.42498333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 12:00:00,"x",-34.63785,19.42593333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 12:05:00,"x",-34.63785,19.42593333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 12:10:00,"x",-34.63745,19.42583333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 12:15:00,"x",-34.63718333,19.42538333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 12:25:00,"x",-34.63748333,19.42521667,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 12:30:00,"x",-34.63738333,19.4254,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 12:35:00,"x",-34.63735,19.42591667,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 12:40:00,NA,-34.63691667,19.42455,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 12:45:00,NA,-34.63803333,19.42576667,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 12:50:00,NA,-34.63763333,19.42476667,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 12:55:00,NA,-34.638,19.42588333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 13:00:00,NA,-34.63761667,19.42583333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 13:05:00,NA,-34.63783333,19.42566667,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 13:10:00,NA,-34.63748333,19.42755,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 13:15:00,NA,-34.63653333,19.42985,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 13:20:00,NA,-34.63541667,19.4327,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 13:25:00,NA,-34.63395,19.4322,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 13:35:00,NA,-34.63586667,19.42898333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 13:40:00,NA,-34.63715,19.42638333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 13:45:00,"x",-34.63773333,19.42643333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 13:50:00,"x",-34.63738333,19.4264,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 13:55:00,"x",-34.63776667,19.42646667,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 14:00:00,"x",-34.63716667,19.42588333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 14:05:00,"x",-34.63758333,19.42636667,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 14:10:00,"x",-34.63756667,19.42635,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 14:15:00,"x",-34.63761667,19.42628333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 14:20:00,"x",-34.63755,19.42625,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 14:25:00,"x",-34.63778333,19.42648333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 14:30:00,"x",-34.63751667,19.42638333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 14:35:00,"x",-34.63756667,19.42603333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 14:42:00,"x",-34.63763333,19.42623333,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 14:45:00,NA,-34.6378,19.42625,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 14:50:00,NA,-34.63743333,19.42665,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"SARIKA","WSF1 T4",2010-09-18,1899-12-31 14:55:00,NA,-34.63783333,19.42676667,"INS PR","TOWNER","ACOUSTICTAG","18","09","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
